reaction,flux
EDTXS1,1.0
EDTXS2,1.0
EDTXS3,1.0
EDTXS4,1.0
EAR40x,1.0
EAR40y,1.0
EAR60x,1.0
EAR60y,1.0
EGMEACPR,7.069467438911085e-05
FCLPA,-0.0
ENLIPAabctex,0.0
ENO,920.7203778084537
EAR80x,1.0
EAR80y,1.0
ECA4COLIPAabctex,0.25
ENTCS,0.3333333333333333
ENTERES,0.0
ENTERES2,0.0
EPMEACPR,7.069467438911085e-05
ECA4OALpp,0.25
ECAP1pp,0.25
ECAP2pp,0.25
ECAP3pp,0.25
ECAtpp,1.0
ETHAAL,7.0
ETHAt2pp,7.0
ECOAH1,23.579410360798384
FCLT,2.0
ECOAH2,23.579410360798384
ECOAH3,22.579410360798384
ETHAtex,0.0
ETHSO3abcpp,0.0
ETHSO3tex,0.0
ECOAH4,20.579410360798384
ETOHtex,-1.0
FDH4pp,0.0
ETOHtrpp,-1.0
F6PA,996.8264564734386
F6PP,0.0
FHL,0.0
FLDR2,596.0937974022241
F6Pt6_2pp,0.0
FLVR,1.0
FDH5pp,0.0
FLVRx,1.0
FMETTRS,0.0
FMNAT,0.00788245619438136
FMNRx,0.5
F6Ptex,0.0
FA100ACPHi,0.0
FA120ACPHi,0.0
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FMNRx2,1.0
FOMETRi,1000.0
FORCT,-0.0
FDMO,0.0
FORt2pp,1.0
FORtex,-999.0
FORtppi,1000.0
FRD2,18.767823982240223
FRD3,3.0
FRUK,0.0
FRULYSDG,-0.0
FRULYSE,0.0
FA80ACPHi,0.0
FDMO2,0.0
FRULYSK,-0.0
FRULYSt2pp,0.0
FRULYStex,0.0
FRUURt2rpp,0.0
FRUURtex,0.0
FACOAE100,1.0
FACOAE120,16.750871169829082
FACOAE140,8.0
FRUpts2pp,67.29249796987745
FRUptspp,0.0
FRUtex,67.29249796987745
FTHFD,1.0
FTHFLi,0.0
FUCtex,0.0
FUCtpp,0.0
FUM,472.39792574804096
FUMt2_2pp,1.0
FUMt2_3pp,0.0
FACOAE141,6.0
FACOAE160,10.51130995146672
FACOAE161,12.317229239502584
FACOAE180,4.0
FACOAE181,4.0
FUMtex,1.0
FUSAtex,0.0
FDMO3,0.0
FUSAtpp,0.0
G1PACT,48.56060478588044
G1PPpp,0.0
FACOAE60,1.0
FACOAE80,2.0
FACOAL100t2pp,0.0
FACOAL120t2pp,6.0
FACOAL140t2pp,6.0
G1PTT,2.0
G1Ptex,0.0
G1SAT,16.063059649555086
FACOAL141t2pp,6.0
FDMO4,0.0
FACOAL160t2pp,6.0
FACOAL161t2pp,6.0
FACOAL180t2pp,6.0
FACOAL181t2pp,6.0
FACOAL60t2pp,0.0
FACOAL80t2pp,0.0
G2PP,0.0
G2PPpp,0.0
G3PAT120,3.0
G3PAT140,0.0
G3PAT141,0.0
G3PAT160,0.0
G3PAT161,5.658614619751292
G3PAT180,0.0
FADRx,117.26539090020674
FDMO6,0.0
FADRx2,1.0
FALDH2,0.0
FALDtex,0.0
FALDtpp,0.0
FALGTHLs,0.0
G3PAT181,3.0
G3PCabcpp,0.0
G3PCtex,0.0
G3PD2,-18.91426959548465
G3PD5,0.0
G3PD6,0.0
FBA,-1.0
FBA3,21.994790829614235
G3PD7,0.0
FE2abcpp,0.0
FBP,2.0
G3PEabcpp,0.0
FE2t2pp,0.0
G3PEtex,0.0
G3PGabcpp,0.0
G3PGtex,0.0
G3PIabcpp,0.0
G3PItex,0.0
FCI,0.0
G3PSabcpp,0.0
FE2t3pp,6.440168873512632
G3PStex,0.0
G3PT,0.0
GGPTRCS,1.0
GHBDHx,0.0
GHMT2r,45.966816154935174
G5SADs,7.8137056235424485
FE2tex,365.6952084263001
G5SD,6.8137056235424485
G6PDA,0.0
GK1,12.61471163170827
GLBRAN2,1000.0
GLCATr,0.0
G6PDH2r,1.0
FE2tpp,0.0
G6PP,0.0
G6Pt6_2pp,0.0
G6Ptex,0.0
GAL1PPpp,0.0
GLCDpp,0.0
FE3DCITabcpp,0.0
GLCNt2rpp,1000.0
GAL1Ptex,0.0
GALBDtex,0.0
GALCTD,0.0
GALCTLO,0.0
GALCTND,0.0
GLCNtex,1000.0
GLCP,1.0
GLCP2,1.0
GALCTNLt2pp,0.0
FE3DCITtonex,0.0
GALCTNLtex,0.0
GALCTNt2pp,0.0
GALCTNtex,0.0
GALCTt2rpp,0.0
GLCRAL,0.0
GLCRD,0.0
GLCRt2rpp,0.0
GALCTtex,0.0
FE3DHBZR,0.0
GALKr,1000.0
GALM2pp,0.0
GALS3,0.0
GLCRtex,0.0
GLCS1,2.0
GLCTR1,1.0
GLCTR2,1.0
GALT1,1.0
FE3DHBZSabcpp,0.0
GALTptspp,0.0
GLCTR3,1.0
FE3DHBZStonex,0.0
GLCUR1Ptex,0.0
GALTtex,0.0
GLCURt2rpp,0.0
GLCURtex,0.0
GLCabcpp,0.0
GALURt2rpp,0.0
GALURtex,0.0
GALUi,5.0
GLCptspp,10.0
FE3HOXR1,0.0
GLCt2pp,0.0
GALabcpp,0.0
FE3HOXR2,0.0
GLCtex_copy1,10.0
FE3HOXR3,0.5
GLCtex_copy2,0.0
GLDBRAN2,999.0
FE3HOXUtex,1.0
GLGC,2.0
FE3HOXUtpp,1.0
GLNS,86.00041893452023
FE3HOXabcpp,1.0
GLNTRS,0.0
FE3HOXexs,1.0
GLNabcpp,0.0
GLNtex,0.0
GLTPD,0.0
GLU5K,6.8137056235424485
GLUABUTt7pp,1.0
GALt2pp,1000.0
GALtex,1000.0
GAM6Pt6_2pp,0.0
GAMAN6Ptex,0.0
GAMptspp,0.0
GAMtex,0.0
GAPD,1000.0
GLUCYS,1.0
GLUDC,1.0
GLUDy,-1000.0
GLUN,0.0
GLUNpp,0.0
GLUPRT,19.84401972941331
GLUR,-1.982231805962306
GARFT,17.75731271127507
FE3HOXtonex,1.0
GART,2.0867070181382426
GLUSy,1.0
GLUTRR,16.063059649555086
GLUTRS,16.063059649555086
GLUabcpp,0.0
GBBTNtex,0.0
GCALDD,0.023647368583158662
GDMANE,0.0
GLUt2rpp,-1000.0
FE3Ri,1.0
GLUt4pp,1000.0
GLUtex,0.0
GDPDPK,1.0
GDPMNH,0.0
GLXCL,0.0
FE3abcpp,0.0
GLYALDtex,-1.0
GDPMNP,0.0
GDPTPDP,1.0
GLYALDtpp,-1.0
GDPtex,0.0
FE3tex,-372.1353772998127
GF6PTA,9.339899196839152
GGGABADr,1.0
GGGABAH,1.0
GGPTRCO,1.0
GLYAT,3.0
GLYBabcpp,0.0
GLYBt2pp,0.0
GLYBtex,0.0
GLYC2Pabcpp,0.0
GLYC2Ptex,0.0
GLYC3Pabcpp,0.0
FECRMR1,0.0
GLYC3Pt6pp,21.0
GLYC3Ptex,0.0
GTPDPDP,1.0
GLYCAt2rpp,0.0
GTPDPK,2.0
FECRMR2,0.5
GTPHs,1.0
GLYCAtex,0.0
GLYCDx,0.0
GLYCK,0.0
GTPtex,0.0
GUACYC,0.0
GLYCK2,0.0
FECRMR3,0.0
GLYCL,3.467674461323824
GLYCLTDx,1.0
GLYCLTDy,1.0
GUAD,0.0
GUAPRT,2.0
GUAt2pp,1.0
GUAtex,-1.0
GUAtpp,-2.0
GUI1,0.0
GUI2,0.0
GUR1PPpp,0.0
H2O2tex,0.0
H2Otex,-1000.0
H2Otpp,-908.5426641446143
H2SO,0.0
GLYCLTt2rpp,-1000.0
GLYCLTt4pp,999.9763526314168
GLYCLTtex,-0.023647368583169737
GLYCTO2,0.0
GLYCTO3,2.0
GLYCTO4,0.0
GLYCtex,-13.0
GLYCtpp,-1.0
GLYK,0.0
H2St1pp,0.0
H2Stex,0.0
H2tex,0.0
FECRMUtex,1.0
H2tpp,0.0
FECRMUtpp,1.0
HACD1,23.579410360798384
HACD2,23.579410360798384
HACD3,22.579410360798384
HACD4,20.579410360798384
HACD5,19.579410360798384
HACD6,8.828539190969302
GLYOX,1.0
GLYOX3,0.0
GLYTRS,0.0
GLYt2pp_copy1,1000.0
GLYt2pp_copy2,-1000.0
HACD7,6.828539190969302
HACD8,-4.0
HADPCOADH3,0.0
HBZOPT,0.00788245619438586
HCINNMt2rpp,0.0
FECRMabcpp,1.0
HCINNMtex,0.0
HCO3E,60.587220527071175
HCYSMT,0.9841643929368392
GLYt4pp,0.0
GLYtex,0.0
GMAND,0.0
HCYSMT2,0.0
GMHEPAT,4.0
FECRMexs,1.0
GMHEPK,4.0
HDCAtexi,0.0
HDCEAtexi,0.0
HEMEOS,0.0
HEPK1,1.0
GMHEPPA,4.0
GMPR,1.0
HEPK2,1.0
HEPT1,1.0
FECRMtonex,1.0
GMPS2,11.61471163170827
FEENTERR1,0.0
GMPtex,0.0
GND,1.0
GNK,1.0
HEPT2,1.0
HEPT3,1.0
HEPT4,1.0
HETZK,-0.0
HEX1,0.0
HEX4,0.0
HEX7,5.0
GOFUCR,0.0
GP4GH,-0.0
GPDDA1,0.0
HEXt2rpp,-1.0
FEENTERR2,0.0
GPDDA1pp,0.0
GPDDA2,0.0
FEENTERR3,0.5
GPDDA2pp,7.0
HG2abcpp,0.0
HG2t3pp,0.0
FEENTERabcpp,1.0
HG2tex,0.0
GPDDA3,0.0
GPDDA3pp,0.0
HISTD,3.3487360311377916
FEENTERexs,1.0
HISTP,3.3487360311377916
HISTRS,0.0
GPDDA4,0.0
HISabcpp,1.0
FEENTERtex,1.3333333333333333
GPDDA4pp,7.0
FEENTERtonex,1.0
GPDDA5,0.0
GPDDA5pp,0.0
HISt2rpp,-1.0
HIStex,0.0
HKNDDH,0.0
HKNTDH,-0.0
HMBS,2.0078824561943858
HMPK1,-0.0
HOMt2pp,0.0
GRTT,0.00982655974008641
GRXR,1.0
FEENTERtpp,1.3333333333333333
GSNK,0.0
HOMtex,0.0
GSNt2pp,0.0
FEOXAMR1,1.0
GSNtex,0.0
FEOXAMR2,1.0
FEOXAMR3,1.0
GSPMDA,0.0
FEOXAMUtex,6.0
GSPMDS,0.0
FEOXAMUtpp,6.0
GTHOXtex,0.0
HOPNTAL,0.0
GTHOr,2.0
FEOXAMabcpp,6.0
GTHPi,1.0
HPPK2,0.023647368583158662
GTHRDHpp,1.0
FEOXAMexs,6.0
GTHRDabc2pp,1.0
HPPPNDO,0.0
HPPPNt2rpp,0.0
FEOXAMtonex,6.0
HPPPNtex,0.0
HPYRI,-1000.0
HPYRRx,999.0
HPYRRy,1.0
HSDy,-26.676930473623386
GTHRDabcpp,0.0
GTHRDtex,0.0
GTHS,1.0
GTPCI,0.023647368583158662
GTPCII2,0.01576491238877077
FEROpp,93.03384432495318
HSK,20.236586458672175
HSST,6.440344014951219
INStex,-1.0
FESD1s,1.1379960044075443
IPDDI,-0.07461822881770651
IPDPS,0.0
HSTPT,3.3487360311377916
HXAND,0.0
HXAtex,-1.0
IPMD,15.92507117360025
FESD2s,0.0
IPPMIa,-15.92507117360025
FESR,2.2759920088150887
IPPMIb,-15.92507117360025
HXCT,0.0
LIPAabctex,0.0
HXPRT,1.0
HYD1pp,0.0
IPPS,15.92507117360025
ISETACabcpp,0.0
ISETACtex,0.0
K2L4Aabcpp,0.6877177924572704
K2L4Aabctex,0.6877177924572704
KARA1,-30.903081141746767
HYD2pp,0.0
HYD3pp,0.0
LIPOCT,0.0
HYPOE,1.0
KARA2,10.269426527796991
KAS14,1.0
KAS15,1.0
LIPOS,0.0
KDOCT2,6.375435584914541
KDOPP,6.375435584914541
HYXNtex,0.0
HYXNtpp,0.0
Htex,-1000.0
KDOPS,6.375435584914541
LIPOt2pp,0.0
KG6PDC,-0.0
Kabcpp,0.0
Kt2pp,6.899552789016857
Kt3pp,0.0
Ktex,6.899552789016857
L_LACD2,0.0
I2FE2SR,7.069467438911085e-05
I2FE2SS,0.01010933843764285
I2FE2SS2,0.00919030767058441
I2FE2ST,0.0009897254414475518
I4FE4SR,0.00919030767058441
I4FE4ST,0.00919030767058441
ICDHyr,208.20154839315745
ICHORS_copy1,-999.0
ICHORS_copy2,1000.0
ICHORT,1.0
ICL,1.0
ICYSDS,0.06380194363617253
IDOND,999.0
IDOND2,0.0
IDONt2rpp,-999.0
L_LACD3,1.0
L_LACt2rpp,-0.0
L_LACtex,-0.0
LA4NTpp,0.0
LACZ,0.0
LACZpp,0.0
LADGMDH,1.0
LALADGLUtex,0.0
IDONtex,-999.0
IG3PS,3.3487360311377916
LALADGLUtpp,0.0
LIPOtex,0.0
LALALGLUtex,0.0
LALALGLUtpp,0.0
IGPDH,3.3487360311377916
IGPS,2.0092486881501137
LPADSS,2.6877177924572706
ILETA,-10.269426527796991
ILETRS,0.0
ILEabcpp,1.0
ILEt2rpp,-1.0
ILEtex,0.0
IMPC,-23.184873304356717
LALDO2x,0.0
LALDO3,1.0
LALGP,1.0
LCADi,1.0
LCARR,0.0
LCARS,0.0
IMPD,10.61471163170827
IMPtex,0.0
INDOLEt2pp,0.0
INDOLEt2rpp,0.0
INDOLEtex,0.0
INOSTt4pp,0.0
INSH,0.0
INSK,0.0
INSTtex,0.0
LCTSt3ipp,0.0
LCTStex,0.0
LCTStpp,0.0
INSt2pp_copy1,0.0
LDH_D,-507.1881656483339
LPLIPAL1A120pp,1.0
LDH_D2,0.0
LEUTAi,15.92507117360025
LEUTRS,0.0
INSt2pp_copy2,-1.0
LEUabcpp,1.0
LPLIPAL1A140pp,1.0
LEUt2rpp,-1.0
LEUtex,0.0
LYStex,0.0
LYXI,0.0
LGTHL,1.0
LPLIPAL1A141pp,1.0
LIPACabcpp,1.0
LIPAHT2ex,0.0
LIPAHTex,0.0
LIPAMPL,0.0
LIPATPT,0.0
LIPAabcpp,0.0
LYXt2pp,0.0
LYXtex,0.0
M1PD,0.0
MACPD,2.0
MALCOAMT,7.069467438911085e-05
MALDDH,0.0
MALDt2_2pp,0.0
LPLIPAL1A160pp,1.0
MALDtex,0.0
MALS,1.0
MALTATr,0.0
MELIBt2pp,0.0
LPLIPAL1A161pp,1.0
MELIBt3ipp,0.0
MELIBtex,0.0
MALTHXabcpp,0.0
MALTHXtexi,0.0
MALTPTabcpp,0.0
LPLIPAL1A180pp,1.0
MALTPTtexi,0.0
MEOHtex,-7.069467438911085e-05
MEOHtrpp,-7.069467438911085e-05
MEPCT,0.08444478855779292
MALTTRabcpp,0.0
MALTTRtexi,0.0
LPLIPAL1A181pp,1.0
MALTTTRabcpp,0.0
MALTTTRtexi,0.0
MALTabcpp,0.0
METAT,3.007953150868775
METDabcpp,0.0
METDtex,0.0
METOX1s,1.0
METOX2s,1.0
MALTptspp,0.0
MALTtexi,0.0
LPLIPAL1E120pp,1.0
MALt2_2pp,1.0
MALt2_3pp,0.0
METS,6.45617962201438
METSOX1abcpp,0.0
METSOX1tex,0.0
MALt3pp,1.0
METSOX2abcpp,0.0
MALtex,0.0
LPLIPAL1E140pp,1.0
MAN1PT2,0.0
MAN6PI,0.0
LPLIPAL1E141pp,1.0
MAN6Pt6_2pp,0.0
METSOX2tex,0.0
LPLIPAL1E160pp,1.0
MAN6Ptex,0.0
METSOXR1,1.0
MANAO,0.0
LPLIPAL1E161pp,1.0
MANGLYCptspp,0.0
MANGLYCtex,0.0
METSOXR2,1.0
METTRS,0.0
LPLIPAL1E180pp,1.0
METabcpp,0.0
METtex,0.0
MANPGH,0.0
MANptspp,0.0
MANtex,0.0
MCITD,1.0
MG2t3_2pp,0.3066381501627683
LPLIPAL1E181pp,1.0
MG2tex,0.3066381501627683
MG2tpp,0.0
MCITL2,1.0
MCITS,1.0
MG2uabcpp,0.0
LPLIPAL1G120pp,1.0
MGSA,1.0
MI1PP,-0.0
MICITDr,1.0
MCOATA,39.75101255917786
MCPST,-0.0
MINCYCtex,0.0
LPLIPAL1G140pp,1.0
MINCYCtpp,0.0
MCTP1App,3.491115902981153
MINOHPtexi,0.0
MCTP1Bpp,1.0
LPLIPAL1G141pp,1.0
MCTP2App,3.203450931506881
MDDCP1pp,1.0
MDDCP2pp,3.203450931506881
MDDCP3pp,1.0
MLDCP1App,1.0
MLDCP1Bpp,0.0
MLDCP2App,0.0
MLDCP2Bpp,1.0
MLDCP3App,0.0
MLDEP1pp,0.0
MDDCP4pp,2.0
MDDCP5pp,1.0
LPLIPAL1G160pp,1.0
MDDEP1pp,4.203450931506881
MDDEP2pp,1.0
MLDEP2pp,1.0
MLTG1,0.0
MLTG2,0.0
MDDEP3pp,1.0
MDDEP4pp,3.203450931506881
LPLIPAL1G161pp,1.0
MDH,1000.0
MLTG3,1.0
MLTG4,1.0
MDH2,1.0
LPLIPAL1G180pp,1.0
MDH3,1.0
MLTG5,1.0
MLTGY1pp,6.203450931506881
MLTGY2pp,1.0
MLTGY3pp,1.0
MLTGY4pp,3.203450931506881
ME1,1.0
ME2,110.50940344120988
MECDPDH5,0.08444478855779292
MECDPS,0.08444478855779292
MLTP1,-1.0
MLTP2,-1.0
MLTP3,-1.0
MMCD,1.0
MMETt2pp,0.0
LPLIPAL1G181pp,1.0
MMETtex,0.0
MMM,1.0
MOADSUx,0.017249500550943042
MOAT,2.6877177924572706
MN2t3pp,0.0
LPLIPAL2A120,0.0
MN2tpp,0.024425010001437795
MOAT2,2.6877177924572706
LPLIPAL2A140,0.0
MOAT3C,1.0
MN6PP,0.0
LPLIPAL2A141,0.0
MNLptspp,0.0
MOBDabcpp,0.0045598064980976495
MOBDtex,0.0045598064980976495
LPLIPAL2A160,0.0
MOCDS,0.0
MOCOS,0.004312375137735761
MOGDS,0.0
MOHMT,0.02036006622405289
MOX,-640.111477693169
MPTAT,0.008624750275471521
MPTG,8.694566834488034
MNLtex,0.0
MNNH,-0.0
MNt2pp,0.0
MNtex,0.024425010001437795
NDPK6,1.0
MPTG2,3.203450931506881
MPTS,0.008624750275471521
MPTSS,0.017249500550943042
MSAR,0.0
NDPK7,2.0
NDPK8,2.9248984250327372
LPLIPAL2A161,0.0
NH4tex,426.8990412322054
NH4tpp,426.8990412322054
NHFRBO,0.0
MSO3abcpp,0.0
MSO3tex,0.0
MTAN,1.0
MTHFC,41.95006847182617
MTHFD,41.95006847182617
MTHFR2,6.45617962201438
NI2abcpp,0.0
NI2t3pp,0.0
MTHTHFSs,1.0
MTRPOX,-0.0
N2Otex,0.0
NI2tex,0.011417189913841401
LPLIPAL2A180,0.0
NI2tpp,0.011417189913841401
NI2uabcpp,0.0
N2Otpp,0.0
NACODA,1.0
NACtex,0.0
NACtpp,0.0
NADDP,1.0
NADH10,1.0
NADH16pp,950.0086388100252
NMNAT,0.0
NMNDA,0.0
NMNN,1.0
NMNPtpp,0.0
NADH17pp,1.0
NADH18pp,1.0
NMNt7pp,0.0
LPLIPAL2A181,0.0
NMNtex,0.0
NNAM,1.0
NADH5,1.0
NADH9,1.0
NADK,0.01580025972635153
NNATr,1.0805212341295825
NNDMBRT,-0.0
NADN,0.0
LPLIPAL2ATE120,0.0
NADPHQR2,1.0
NADPHQR3,1.0
NNDPR,0.08052123412958251
NO2t2rpp,0.0
NO2tex,0.0
NADPHQR4,1.0
NO3R1bpp,0.0
NADPPPS,0.0
LPLIPAL2ATE140,0.0
NADS1,1.0805212341295825
NADTRHD,1.0
NAMNPP,1.0
NAt3_1p5pp,1.4881763157084207
NO3R1pp,0.0
NO3R2bpp,0.0
NO3R2pp,0.0
NO3t7pp,0.0
NO3tex,0.0
NODOx,0.0
NAt3_2pp,0.0
NAt3pp,1000.0
NODOy,0.0
NAtex,0.0
LPLIPAL2ATE141,0.0
NDPK1,284.7201939211347
NDPK2,66.32842876812059
NOVBCNtex,0.0
NOVBCNtpp,0.0
NOtex,0.0
NDPK3,31.39451003518416
NOtpp,0.0
NDPK4,3.0
LPLIPAL2ATE160,0.0
NDPK5,1.0
NTD1,1.0
NTD10,1.0
NTD10pp,0.0
LPLIPAL2ATE161,0.0
NTD11,0.0
NTD11pp,0.0
NTD12,1.0
NTD12pp,0.0
NTD1pp,0.0
NTD2,1.0
URIC,0.0
NTD2pp,0.0
LPLIPAL2ATE180,0.0
NTD3,0.0
NTD3pp,0.0
LPLIPAL2ATE181,0.0
NTD4,1.0
NTD4pp,0.0
NTD9pp,0.0
NTP1,0.0
NTP10,1.0
NTD5,1.0
LPLIPAL2ATG120,0.0
NTD5pp,0.0
NTP11,0.0
NTP12,0.0
NTD6,0.0
LPLIPAL2ATG140,0.0
NTD6pp,0.0
NTD7,0.0
NTP3,1.0
NTP3pp,0.0
NTD7pp,0.0
NTP5,1.0
LPLIPAL2ATG141,0.0
NTPP1,0.0
NTPP10,1.0
NTD8,1.0
NTD8pp,0.0
NTD9,0.0
NTPP11,1.0
NTPP2,0.0
NTPP3,1.0
NTPP4,0.0
NTPP5,1.0
OPMEACPS,7.069467438911085e-05
LPLIPAL2ATG160,0.0
ORNDC,1.0
ORNabcpp,0.0
NTPP6,0.0
NTPP7,0.07510157496726289
NTPP8,0.0
ORNtex,0.0
LPLIPAL2ATG161,0.0
OROTt2_2pp,0.0
OROTtex,0.0
ORPT,-12.767823982240223
NTPP9,1.0
NTPTP1,1.0
NTPTP2,1.0
OXAMTC,0.0
LPLIPAL2ATG180,0.0
OXCDC,-0.0
OXCOAHDH,0.0
NTRIR2x,0.0
NTRIR3pp,0.0
NTRIR4pp,0.0
OXDHCOAT,0.0
P5CD,0.0
O16A4COLIPAabctex,-0.0
LPLIPAL2ATG181,0.0
O16A4Lpp,0.0
P5CR,7.8137056235424485
PA120abcpp,0.0
PA140abcpp,0.0
PA141abcpp,0.0
O16AP1pp,0.0
O16AP2pp,0.0
O16AP3pp,-0.0
O16AT,-0.0
O16AUNDtpp,-0.0
PA160abcpp,0.0
LPLIPAL2E120,0.0
PA161abcpp,0.0
PA180abcpp,0.0
O16GALFT,-0.0
O16GLCT1,0.0
O16GLCT2,-0.0
PA181abcpp,0.0
LPLIPAL2E140,0.0
PACALDt2rpp,0.0
PACALDtex,0.0
PACCOAE,0.0
O2Stex,0.0
O2tex,803.3360731483897
O2tpp,710.3022288234365
OAADC,34.12621552829478
PACCOAL,0.0
OBTFL,0.0
LPLIPAL2E141,0.0
OCBT,11.455459563451937
OCDCAtexi,0.0
PANTS,0.02036006622405289
PAPA120,0.0
PAPA120pp,0.0
PAPA140,0.0
OCDCEAtexi,0.0
OCTAtex,0.0
OCTDPS,0.00788245619438586
OCTNLL,0.0
PAPA140pp,0.0
LPLIPAL2E160,0.0
PAPA141,0.0
PAPA141pp,0.0
OGMEACPD,7.069467438911085e-05
OGMEACPR,7.069467438911085e-05
LPLIPAL2E161,0.0
OGMEACPS,7.069467438911085e-05
OHPBAT,0.00788245619438586
PAPA160,0.0
PAPA160pp,0.0
PAPA161,0.0
LPLIPAL2E180,0.0
PAPA161pp,0.0
PAPA180,0.0
PAPA180pp,0.0
OHPHM,0.0
OMBZLM,0.0
OMCDC,15.92507117360025
PAPA181,0.0
PAPA181pp,0.0
OMMBLHX,0.0
LPLIPAL2E181,0.0
OMMBLHX3,0.0
PAPPT3,20.59258460048295
PAPSR,8.761615165088829
OMPDC,12.767823982240223
PAPSR2,1.0
PDE1,1.0
PDE4,0.0
OMPHHX,0.0
OMPHHX3,0.0
LPLIPAL2G120,0.0
OP4ENH,0.0
OPHBDC,0.00788245619438586
PDH,1000.0
PDX5PO2,0.0
PDX5POi,0.00788245619438586
PDX5PS,0.00788245619438586
OPHHX,0.00788245619438586
OPHHX3,0.0
OPMEACPD,7.069467438911085e-05
OPMEACPR,7.069467438911085e-05
PDXPP,1.0
LPLIPAL2G140,0.0
PE120abcpp,1.0
PE140abcpp,1.0
LPLIPAL2G141,0.0
PE141abcpp,1.0
PG120abcpp,1.0
PG140abcpp,1.0
LPLIPAL2G160,0.0
PG141abcpp,1.0
PG160abcpp,1.0
PG161abcpp,1.0
PE160abcpp,2.6240687547410433
PE161abcpp,1.744414921317337
PG180abcpp,1.0
LPLIPAL2G161,0.0
PG181abcpp,1.0
PE180abcpp,1.0
PE181abcpp,1.0
PEAMNOpp,0.0
PEAMNtex,0.0
PGAMT,-48.56060478588044
PGCD,79.27962219154627
PGI,998.0
LPLIPAL2G180,0.0
PGK,-1000.0
PGL,1.0
PGLYCP,-0.0
PGM,-920.7203778084537
PGMT,990.0
PGP120abcpp,1.0
PGP140abcpp,1.0
PERD,0.00788245619438586
PETNT161pp,0.0
PETNT181pp,0.0
PFK,1.0
PFK_2,0.0
PFK_3,21.994790829614235
PFL,1000.0
PGP141abcpp,1.0
PGP160abcpp,1.0
PGP161abcpp,1.0
LPLIPAL2G181,0.0
PGP180abcpp,1.0
PGP181abcpp,1.0
PLIPA1E181pp,0.0
PGPP120,1.0
LSERDHr,1.0
PGPP120pp,1.0
PGPP140,1.0
PLIPA1G120pp,0.0
PLIPA1G140pp,0.0
PLIPA1G141pp,0.0
PLIPA1G160pp,0.0
PLIPA1G161pp,0.0
PGPP140pp,1.0
PGPP141,1.0
PGPP141pp,1.0
PLIPA1G180pp,0.0
PLIPA1G181pp,0.0
PLIPA2A120pp,1.0
PLIPA2A140pp,1.0
PGPP160,1.0
PGPP160pp,1.0
PGPP161,1.0
PLIPA2A141pp,1.0
LYSDC,0.0
PLIPA2A160pp,1.0
PLIPA2A161pp,1.0
PLIPA2A180pp,1.0
PLIPA2A181pp,1.0
PGPP161pp,1.0
PGPP180,1.0
PGPP180pp,1.0
PGPP181,1.0
PGPP181pp,1.0
PLIPA2E120pp,1.0
LYSTRS,0.0
PLIPA2E140pp,1.0
PLIPA2E141pp,1.0
PGSA120,2.0
PGSA140,2.0
LYSabcpp,0.0
PGSA141,2.0
PGSA160,2.0
PGSA161,2.0
PGSA180,2.0
PGSA181,2.0
PHEMEabcpp,1.9921175438056142
PLIPA2E160pp,1.0
PLIPA2E161pp,1.0
PLIPA2E180pp,1.0
PLIPA2E181pp,1.0
PLIPA2G120pp,1.0
PLIPA2G140pp,1.0
PLIPA2G141pp,1.0
PLIPA2G160pp,1.0
PLIPA2G161pp,1.0
PLIPA2G180pp,1.0
PHEMEtiex,1.9921175438056142
PHETA1,-7.548624425349311
PHETRS,0.0
PLIPA2G181pp,1.0
LYSt2pp,1.0
PMANM,-0.0
PMDPHT,0.01576491238877077
PMEACPE,7.069467438911085e-05
PHEt2rpp,-1.0
PHEtex,-1.0
PHYTSpp,0.0
PIt2rpp,69.09713722532187
PMPK,0.00788245619438586
PNTK,0.02036006622405289
PItex,40.09713722532187
LYSt3pp,1.0
PIuabcpp,0.0
PLIPA1A120pp,0.0
PLIPA1A140pp,0.0
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POR5,-594.0993945956958
POX,1.0
PPA,1.0
PPA2,1.0
PPAKr,1000.0
PLIPA1A161pp,0.0
PLIPA1A180pp,0.0
PLIPA1A181pp,0.0
PPALtex,0.0
PPALtpp,0.0
PLIPA1E120pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,8.031529824777543
PPC,1.0
PLIPA1E140pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160pp,0.0
PLIPA1E161pp,0.0
PLIPA1E180pp,0.0
PPCDC,0.02036006622405289
PPCK,1.0
PYDXtex,0.0
PPCSCT,0.0
PPGPPDP,2.0
PPK2,-1.0
PPK,-361.2016683332543
PPM,-1000.0
PPM2,4.075101574959305
PPNCL2,0.02036006622405289
PPND,5.8821388659748
PPNDH,7.548624425349311
PPPGO,1.0
PPPGO3,1.0
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,1.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,19.84401972941331
PRAIS,19.84401972941331
PRAIi,2.0092486881501137
PRAMPC,3.3487360311377916
PRASCSi,19.836137273218924
PRATPP,3.3487360311377916
PRFGS,19.84401972941331
