reaction,flux
PLIPA1A181pp,0.0
PPALtex,0.0
PPALtpp,0.0
PLIPA1E120pp,1.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,8.003227706575084
PPC,1.0
PLIPA1E140pp,1.0
PLIPA1E141pp,0.0
PLIPA1E160pp,0.8401923394821116
PLIPA1E161pp,0.8757043488182803
PLIPA1E180pp,0.0
PPCDC,0.002084258954310817
PPCK,1.0
PYDXtex,0.0
PPCSCT,0.0
PPGPPDP,2.0
PPK2,1.0
PPK,-405.6903570719693
PPM,-66.44302214221736
PPM2,46.701324228023175
PPNCL2,0.002084258954310817
PPND,1.0
PPNDH,1.0
PPPGO,1.0
PPPGO3,1.0
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,1.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,48.36543855181443
PRAIS,48.36543855181443
PRAIi,2.0
PRAMPC,1.0
PRASCSi,48.36463162517066
PRATPP,1.0
PRFGS,48.36543855181443
PRMICI,1.0
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROTRS,0.0
PROabcpp,0.0
PROt2rpp,-1.2227523352974956
PROt4pp,0.0
PROtex,-1.2227523352974956
PRPPS,-1.0
PSCLYSt2pp,0.0
PSCLYStex,0.0
PSCVT,4.008876193081478
PSD120,1.0
RNTR4c2,0.0
RPE,-48.46056283940602
RPI,-38.28141994986307
RZ5PP,0.0
S2FE2SR,0.0
S2FE2SS,0.0
S2FE2SS2,0.0
PSD140,1.0
PSD141,1.0
S2FE2ST,0.0
S4FE4SR,0.0
PYDXtpp,0.0
S4FE4ST,0.0
S7PI,4.117977741226457
SADH,0.0
PSD160,1.0
PYK,251.97670027051163
PSD161,1.0
SADT2,1.872468627172573
PYNP2r,-2.0
SARCOX,-0.0
SBTPD,0.0
SBTptspp,0.0
SBTtex,0.0
PSD180,1.0
PSD181,1.0
SCYSDS,0.0
PYROX,0.0
SDPDS,61.383624726003866
SDPTA,-61.383624726003866
SELCYSS,0.0
SELGTHR,0.0
SELGTHR2,0.0
SELGTHR3,0.0
PSERT,90.02926146900938
PSERtex,0.0
PSP_L,90.02926146900938
PSP_Lpp,0.0
PSSA120,1.0
SELNPS,0.0
PYRt2rpp,1000.0
SELR,0.0
SELtex,0.0
SELtpp,0.0
PSSA140,1.0
PSSA141,1.0
SEPHCHCS,0.001613853287541397
PSSA160,1.0
SERASr,1.0
PYRtex,1000.0
SERAT,2.872468627172573
PSSA161,1.0
PSSA180,1.0
PSSA181,1.0
PTA2,1000.0
PTAr,855.6661843917407
SERD_D,1.0
SERD_L,1.0
PTHRpp,0.0
PTPATi,0.002084258954310817
SERTRS,0.0
PTRCORNt7pp,0.0
QMO2,0.0
PTRCTA,0.0
SERTRS2,0.0
SERt2rpp,-1.0
SERt4pp,1.0
SERtex,0.0
SFGTHi,0.0
SGDS,0.0
SGSAD,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
SHCHCS3,0.001613853287541397
QMO3,0.0
SHCHD2,0.0008069266437706986
SHCHF,0.0008069266437706986
PUNP1,-3.0
PUNP2,-1.0
SHK3Dr,4.008876193081478
QUIN2tex,0.0
SHKK,4.008876193081478
SHSL1,1.5411872456008495
SKMt2pp,0.0
SKMtex,0.0
SLNTtex,0.0
PUNP3,1.0
PUNP4,43.79108124775639
PUNP5,-2.0
PUNP6,2.0
QUIN2tpp,0.0
PUNP7,0.0
PYAM5PO,502.256533694525
SLNTtpp,0.0
SO2tex,0.0
SO2tpp,0.0
SO3tex,0.0
SO4t2pp,0.8873985793348954
SO4tex,1.8873985793348953
PYDAMK,1.0
PYDAMtex,0.0
PYDAMtpp,0.0
PYDXK,1.0
PYDXNK,1.0
QUINDH,0.0
PYDXNtex,0.0
PYDXNtpp,0.0
SOTA,0.0
SPMDAT1,0.0
SPMDAT2,0.0
QULNS,0.008246573189027705
SPMDabcpp,0.0
PYDXPP,1.0
R15BPK,60.44302214222531
SPMDt3pp,0.9755968014099121
SPMDtex,-0.9755968014099121
R1PK,60.44302214222531
SPMS,1.0
SPODM,0.0
THMtex,0.0
THRA2,1.0
THRA,1.0
SPODMpp,0.0
SSALx,0.0
THRD,0.0
R5PP,0.0
THRD_L,1.021525708952156
THRPtex,0.0
THRS,2.9135089342855185
THRTRS,0.0
THRabcpp,0.0
THRt2pp,0.0
SSALy,1.0
SUCASPtpp,0.0
SUCBZL,0.001613853287541397
SUCBZS,0.001613853287541397
SUCCt2_2pp,541.3819791592954
SUCCt2_3pp,0.0
SUCCt3pp,0.0
SUCCtex,541.3819791592954
SUCDi,630.4361360903262
SUCFUMtpp,0.0
SUCMALtpp,0.0
THRt2rpp,-1.0
THRt4pp,1.0
THRtex,0.0
THYMt3pp,0.9102429802747436
SUCOAS,-17.12934495942602
R5PPpp,0.0
SUCRtex,0.0
SUCTARTtpp,0.0
THYMtex,-0.9102429802747436
THZPSN3,0.0008069266437706986
R5Ptex,0.0
TKT1,-20.166450989227158
SUCptspp,0.0
RBFK,0.0008069266437713081
SULFACabcpp,0.0
TKT2,-28.294111850178865
RBFSa,0.0032277065750840133
TMAOR1,0.0
TMAOR1pp,0.0
TMAOR2,0.0
TMAOR2pp,0.0
TMAOtex,0.0
SULFACtex,0.0
SULR,1.872468627172573
SULabcpp,1.0
T2DECAI,3.0
TAGURr,0.0
TALA,-25.284428730453616
TARTD,0.0
TARTRDtex,0.0
TMAtex,0.0
TMDK1,0.0897570197252564
TMDPP,0.9102429802747436
TMDS,1.0
TARTRt7pp,0.0
TARTRtex,0.0
TMK,0.0
RBFSb,0.0016138532875420066
TMPK,1.0
TMPPP,0.0008069266437706986
TARTt2_3pp,0.0
TAUDO,0.0
RBK,5.0
TAURabcpp,0.0
TAURtex,0.0
TPI,479.50700567263726
RBK_L1,0.0
TCYNTtex,0.0
TDP,0.9991930733562293
TDPADGAT,4.0
TDPAGTA,4.0
TDPDRE,1.0294944353066142
TDPDRR,1.0294944353066142
TPRDCOAS,0.0
TRDR,1.0
TRE6PH,0.0
TRE6PP,1.0
TDPGDH,5.029494435306614
TDSK,5.073210373830627
TRE6PS,1.0
RBP4E,0.0
TREH,1.0
TREHpp,0.0
TREptspp,0.0
TDSR1,0.0
TDSR2,0.0
TGBPA,0.0
THD2pp,133.11936560042557
THDPS,61.383624726003866
THFAT,1000.0
THIORDXi,1.0
THMDt2pp_copy1,1000.0
TREtex,0.0
TRPAS2,1.0
TRPS1,1.0
TRPS2,1.0
TRPS3,1.0
TRPTRS,-0.0
THMDt2pp_copy2,-1000.0
THMDtex,0.0
TRPt2rpp,-0.800135487703898
REPHACCOAI,0.0
TRPtex,-0.800135487703898
TRSARr,-1000.0
TSULabcpp,0.0
TSULtex,0.0
TTDCAtexi,0.0
TTDCEAtexi,0.0
TTRCYCtex,0.0
THMabcpp,0.0
TYMtex,0.0
TYRL,0.0008069266437706986
TYROXDApp,0.0
TYRPpp,0.0
TYRPtex,0.0
TYRTA,-1.0
TYRTRS,-0.0
TYRt2rpp,-0.51433871560391
TYRtex,-0.51433871560391
ThDPAT,0.0
U23GAAT,10.146420747661255
UAAGDS,61.177041427743546
UACGALPpp,0.0
TTRCYCtpp,0.0
TUNGSabcpp,0.0
TUNGStex,0.0
URIH,1.0
URIK2,1.0
UACGAMPpp,0.0
UACGAMtex,0.0
URIt2pp_copy1,999.0
UACMAMO,4.0
UAG2E,4.0
UAGAAT,10.146420747661255
URIt2pp_copy2,-1000.0
URItex,-1.0
USHD,5.073210373830627
UAGCVT,64.17704142774355
VALTA,-625.8863587806826
UAGDP,146.50050360314833
RFAMPtex,0.0
UAGPT3,64.17704142774355
UAMAGS,61.177041427743546
UAMAS,61.177041427743546
VALTRS,0.0
VALabcpp,1000.0
VALt2rpp,-1000.0
VALtex,0.0
RFAMPtpp,0.0
VPAMTr,-624.3984873677131
WCOS,0.0
UAPGR,64.17704142774355
UDCPDP,64.17704142774355
UDCPDPS,0.0001990177820959122
X5PL3E,0.0
RHAT1,1.0294944353066142
XAND,0.0
XANt2pp,0.0
UDCPDPpp,4.0
UDCPPtppi,4.0
RHCCE,1.004848796872882
UDPACGALtex,0.0
UDPG4E,0.0
UDPGALM,0.0
UDPGALPpp,0.0
UDPGALtex,0.0
XANtex,0.0
XANtpp,0.0
XMPtex,0.0
XPPT,1.0
XTSNH,1.0
XTSNt2rpp,0.0
XTSNtex,0.0
XYLI1,0.0
XYLI2,0.0
RIBabcpp,0.0
XYLK,-0.0
XYLK2,0.0
UDPGD,0.0
RIBtex,0.0
UDPGDC,0.0
UDPGLCURtex,0.0
XYLUt2pp,0.0
UDPGPpp,0.0
XYLUtex,0.0
RMI,0.0
XYLabcpp,0.0
XYLt2pp,0.0
UDPGtex,0.0
UDPKAAT,0.0
XYLtex,0.0
ZN2abcpp,0.0
UGLCURPpp,0.0
RMK,-0.0
UGLT,0.0
ZN2t3pp,0.0
ZN2tpp,0.0011723956618013736
ZNabcpp,0.0
Zn2tex,0.0011723956618013736
UGLYCH,0.0
UGMDDS,64.17704142774355
UHGADA,10.146420747661255
ULA4NFT,0.0
RMNtex,0.0
ULA4Ntppi,0.0
UM3PL,2.0
UM4PCP,1.0
UM4PL,1.0
UMPK,77.31958881879602
UMPtex,0.0
UPLA4FNF,0.0
RMNtpp,0.0
UPLA4FNT,0.0
UPP3MT,0.0008069266437706986
UPP3S,2.000806926643771
RMPA,-0.0
UPPDC1,2.0
UPPRT,1.0
RNDR1,0.0
URACPAH,0.0
URAt2pp_copy1,1000.0
RNDR1b,0.0
URAt2pp_copy2,-1000.0
URAtex,0.0
RNDR2,0.0
URDGLYCD,0.0
UREAtex,-1.0
RNDR2b,42.79108124775639
UREAtpp,-1.0
RNDR3,0.0
RNDR3b,0.0
RNDR4,0.0
RNDR4b,1.0
RNTR1c2,1.0897570197252564
RNTR2c2,1.0926771533643729
RNTR3c2,1.0926771533643729
FUM_SEC,1.0
