reaction,flux
ECOAH6,-1.0
ECOAH7,-1.0
ECOAH8,-4.0
EDA,1.0
EDD,1.0
EDTXS1,1.0
EDTXS2,1.0
EDTXS3,1.0
EDTXS4,1.0
EAR40x,1.0
EAR40y,1.0
EAR60x,1.0
EAR60y,1.0
EGMEACPR,4.1364018590514e-05
FCLPA,-0.0
ENLIPAabctex,0.0
ENO,-1.0
EAR80x,1.0
EAR80y,1.0
ECA4COLIPAabctex,0.25
ENTCS,0.3333333333333333
ENTERES,0.0
ENTERES2,0.0
EPMEACPR,4.1364018590514e-05
ECA4OALpp,0.25
ECAP1pp,0.25
ECAP2pp,0.25
ECAP3pp,0.25
ECAtpp,1.0
ETHAAL,7.0
ETHAt2pp,7.0
ECOAH1,18.360313467996402
FCLT,2.0
ECOAH2,18.360313467996402
ECOAH3,17.360313467996402
ETHAtex,0.0
ETHSO3abcpp,0.0
ETHSO3tex,0.0
ECOAH4,14.360313467996061
ETOHtex,-1.0
FDH4pp,0.0
ETOHtrpp,-1.0
F6PA,561.0686373940213
F6PP,0.0
FHL,0.0
FLDR2,1.0
F6Pt6_2pp,0.0
FLVR,1.0
FDH5pp,0.0
FLVRx,1.0
FMETTRS,0.0
FMNAT,0.004612088072841758
FMNRx,0.0
F6Ptex,0.0
FA100ACPHi,0.0
FA120ACPHi,0.0
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FMNRx2,1.0
FOMETRi,1000.0
FORCT,-0.0
FDMO,0.0
FORt2pp,1.0
FORtex,-999.0
FORtppi,1000.0
FRD2,5.0
FRD3,851.5162605135948
FRUK,0.0
FRULYSDG,-0.0
FRULYSE,0.0
FA80ACPHi,0.0
FDMO2,0.0
FRULYSK,-0.0
FRULYSt2pp,0.0
FRULYStex,0.0
FRUURt2rpp,0.0
FRUURtex,0.0
FACOAE100,15.360313467995606
FACOAE120,6.0
FACOAE140,7.0
FRUpts2pp,1.0
FRUptspp,0.0
FRUtex,1.0
FTHFD,340.95698091838756
FTHFLi,0.0
FUCtex,0.0
FUCtpp,0.0
FUM,173.05184878790772
FUMt2_2pp,1.0
FUMt2_3pp,0.0
FACOAE141,5.0
FACOAE160,4.888846705730579
FACOAE161,10.11115329426692
FACOAE180,4.0
FACOAE181,4.0
FUMtex,1.0
FUSAtex,0.0
FDMO3,0.0
FUSAtpp,0.0
G1PACT,31.288518925956815
G1PPpp,0.0
FACOAE60,1.0
FACOAE80,3.0
FACOAL100t2pp,0.0
FACOAL120t2pp,6.0
FACOAL140t2pp,6.0
G1PTT,2.0
G1Ptex,0.0
G1SAT,16.036896704582738
FACOAL141t2pp,6.0
FDMO4,0.0
FACOAL160t2pp,6.0
FACOAL161t2pp,6.0
FACOAL180t2pp,6.0
FACOAL181t2pp,6.0
FACOAL60t2pp,0.0
FACOAL80t2pp,0.0
G2PP,0.0
G2PPpp,0.0
G3PAT120,0.0
G3PAT140,0.0
G3PAT141,0.0
G3PAT160,0.0
G3PAT161,0.0
G3PAT180,0.0
FADRx,60.34677027720885
FDMO6,0.0
FADRx2,1.0
FALDH2,0.0
FALDtex,0.0
FALDtpp,0.0
FALGTHLs,0.0
G3PAT181,0.0
G3PCabcpp,0.0
G3PCtex,0.0
G3PD2,-16.87537838830099
G3PD5,0.0
G3PD6,0.0
FBA,1.0
FBA3,15.922492005476327
G3PD7,0.0
FE2abcpp,0.0
FBP,1.0
G3PEabcpp,0.0
FE2t2pp,0.0
G3PEtex,0.0
G3PGabcpp,0.0
G3PGtex,0.0
G3PIabcpp,0.0
G3PItex,0.0
FCI,0.0
G3PSabcpp,0.0
FE2t3pp,5.6724383367817195
G3PStex,0.0
G3PT,0.0
GGPTRCS,0.0
GHBDHx,0.0
GHMT2r,193.93900377202843
G5SADs,4.571861564763037
FE2tex,92.89207835140445
G5SD,3.5718615647630374
G6PDA,0.0
GK1,8.040536577402856
GLBRAN2,1000.0
GLCATr,0.0
G6PDH2r,1.0
FE2tpp,0.0
G6PP,0.0
G6Pt6_2pp,0.0
G6Ptex,0.0
GAL1PPpp,0.0
GLCDpp,0.0
FE3DCITabcpp,0.0
GLCNt2rpp,1000.0
GAL1Ptex,0.0
GALBDtex,0.0
GALCTD,0.0
GALCTLO,0.0
GALCTND,0.0
GLCNtex,1000.0
GLCP,1.0
GLCP2,0.0
GALCTNLt2pp,0.0
FE3DCITtonex,0.0
GALCTNLtex,0.0
GALCTNt2pp,0.0
GALCTNtex,0.0
GALCTt2rpp,0.0
GLCRAL,0.0
GLCRD,0.0
GLCRt2rpp,0.0
GALCTtex,0.0
FE3DHBZR,0.0
GALKr,597.6566224280898
GALM2pp,0.0
GALS3,0.0
GLCRtex,0.0
GLCS1,1.0
GLCTR1,1.0
GLCTR2,1.0
GALT1,1.0
FE3DHBZSabcpp,0.0
GALTptspp,0.0
GLCTR3,1.0
FE3DHBZStonex,0.0
GLCUR1Ptex,0.0
GALTtex,0.0
GLCURt2rpp,0.0
GLCURtex,0.0
GLCabcpp,0.0
GALURt2rpp,0.0
GALURtex,0.0
GALUi,5.0
GLCptspp,1.0
FE3HOXR1,0.0
GLCt2pp,9.0
GALabcpp,0.0
FE3HOXR2,0.0
GLCtex_copy1,10.0
FE3HOXR3,0.0
GLCtex_copy2,0.0
GLDBRAN2,1000.0
FE3HOXUtex,0.0
GLGC,1.0
FE3HOXUtpp,0.0
GLNS,61.27152880575625
FE3HOXabcpp,0.0
GLNTRS,0.0
FE3HOXexs,0.0
GLNabcpp,0.0
GLNtex,0.0
GLTPD,0.0
GLU5K,3.5718615647630374
GLUABUTt7pp,1000.0
GALt2pp,597.6566224280898
GALtex,597.6566224280898
GAM6Pt6_2pp,0.0
GAMAN6Ptex,0.0
GAMptspp,0.0
GAMtex,0.0
GAPD,576.6800391136194
GLUCYS,1.0
GLUDC,1.0
GLUDy,-754.9743767985008
GLUN,0.0
GLUNpp,0.0
GLUPRT,13.270462482487186
GLUR,-1.5747116742966014
GARFT,-1.0
FE3HOXtonex,0.0
GART,14.270462482487186
GLUSy,1.0
GLUTRR,16.036896704582738
GLUTRS,16.036896704582738
GLUabcpp,0.0
GBBTNtex,0.0
GCALDD,0.01383626421852757
GDMANE,0.0
GLUt2rpp,-999.0
FE3Ri,1.0
GLUt4pp,0.0
GLUtex,0.0
GDPDPK,1.0
GDPMNH,0.0
GLXCL,0.0
FE3abcpp,0.0
GLYALDtex,0.0
GDPMNP,0.0
GDPTPDP,1.0
GLYALDtpp,0.0
GDPtex,0.0
FE3tex,-98.56451668818617
GF6PTA,7.954201694290244
GGGABADr,0.0
GGGABAH,0.0
GGPTRCO,0.0
GLYAT,3.0
GLYBabcpp,0.0
GLYBt2pp,0.0
GLYBtex,0.0
GLYC2Pabcpp,0.0
GLYC2Ptex,0.0
GLYC3Pabcpp,0.0
FECRMR1,0.0
GLYC3Pt6pp,21.0
GLYC3Ptex,0.0
GTPDPDP,1.0
GLYCAt2rpp,0.0
GTPDPK,2.0
FECRMR2,0.0
GTPHs,1.0
GLYCAtex,0.0
GLYCDx,0.0
GLYCK,0.0
GTPtex,0.0
GUACYC,0.0
GLYCK2,0.0
FECRMR3,0.0
GLYCL,166.99795647891358
GLYCLTDx,1.0
GLYCLTDy,1.0
GUAD,0.0
GUAPRT,2.0
GUAt2pp,999.0
GUAtex,-1.0
GUAtpp,-1000.0
GUI1,0.0
GUI2,0.0
GUR1PPpp,0.0
H2O2tex,0.0
H2Otex,-963.6150997282675
H2Otpp,-1000.0
H2SO,0.0
GLYCLTt2rpp,0.0
GLYCLTt4pp,0.0
GLYCLTtex,0.0
GLYCTO2,2.0138362642185275
GLYCTO3,0.0
GLYCTO4,0.0
GLYCtex,-14.0
GLYCtpp,0.0
GLYK,0.0
H2St1pp,0.0
H2Stex,0.0
H2tex,0.0
FECRMUtex,0.0
H2tpp,0.0
FECRMUtpp,0.0
HACD1,18.360313467996402
HACD2,18.360313467996402
HACD3,17.360313467996402
HACD4,14.360313467996061
HACD5,-1.0
HACD6,-1.0
GLYOX,1.0
GLYOX3,0.0
GLYTRS,0.0
GLYt2pp_copy1,1000.0
GLYt2pp_copy2,-1000.0
HACD7,-1.0
HACD8,-4.0
HADPCOADH3,0.0
HBZOPT,0.0046120880728423115
HCINNMt2rpp,0.0
FECRMabcpp,0.0
HCINNMtex,0.0
HCO3E,78.73735819906274
HCYSMT,0.9907344598357248
GLYt4pp,0.0
GLYtex,0.0
GMAND,0.0
HCYSMT2,0.0
GMHEPAT,4.0
FECRMexs,0.0
GMHEPK,4.0
HDCAtexi,0.0
HDCEAtexi,0.0
HEMEOS,0.0
HEPK1,1.0
GMHEPPA,4.0
GMPR,1.0
HEPK2,1.0
HEPT1,1.0
FECRMtonex,0.0
GMPS2,8.040536577402856
FEENTERR1,0.0
GMPtex,0.0
GND,26.68922346956255
GNK,26.689223469563004
HEPT2,1.0
HEPT3,1.0
HEPT4,1.0
HETZK,-0.0
HEX1,11.0
HEX4,0.0
HEX7,0.0
GOFUCR,0.0
GP4GH,-0.0
GPDDA1,0.0
HEXt2rpp,-1.0
FEENTERR2,0.0
GPDDA1pp,0.0
GPDDA2,0.0
FEENTERR3,1.0
GPDDA2pp,7.0
HG2abcpp,0.0
HG2t3pp,0.0
FEENTERabcpp,2.0
HG2tex,0.0
GPDDA3,0.0
GPDDA3pp,0.0
HISTD,1.959372196614058
FEENTERexs,2.0
HISTP,1.959372196614058
HISTRS,0.0
GPDDA4,0.0
HISabcpp,1.0
FEENTERtex,2.3333333333333335
GPDDA4pp,7.0
FEENTERtonex,2.0
GPDDA5,0.0
GPDDA5pp,0.0
HISt2rpp,-1.0
HIStex,0.0
HKNDDH,0.0
HKNTDH,-0.0
HMBS,2.004612088072842
HMPK1,-0.0
HOMt2pp,0.0
GRTT,0.005749598584081446
GRXR,1.0
FEENTERtpp,2.3333333333333335
GSNK,0.0
HOMtex,0.0
GSNt2pp,0.0
FEOXAMR1,1.0
GSNtex,0.0
FEOXAMR2,1.0
FEOXAMR3,1.0
GSPMDA,0.0
FEOXAMUtex,6.0
GSPMDS,0.0
FEOXAMUtpp,6.0
GTHOXtex,0.0
HOPNTAL,0.0
GTHOr,2.0
FEOXAMabcpp,6.0
GTHPi,1.0
HPPK2,0.01383626421852757
GTHRDHpp,1.0
FEOXAMexs,6.0
GTHRDabc2pp,1.0
HPPPNDO,0.0
HPPPNt2rpp,0.0
FEOXAMtonex,6.0
HPPPNtex,0.0
HPYRI,-1000.0
HPYRRx,999.0
HPYRRy,1.0
HSDy,-16.438669103269888
GTHRDabcpp,0.0
GTHRDtex,0.0
GTHS,1.0
GTPCI,0.01383626421852757
GTPCII2,0.00922417614568407
FEROpp,24.641129172046544
HSK,12.255480370627586
HSST,4.183188732642301
INStex,-1.0
FESD1s,1.0807425642886834
IPDDI,-0.043659721622287526
IPDPS,0.0
HSTPT,1.959372196614058
HXAND,0.0
HXAtex,-1.0
IPMD,9.317886329801434
FESD2s,0.0
IPPMIa,-9.317886329801434
FESR,2.161485128577367
IPPMIb,-9.317886329801434
HXCT,0.0
LIPAabctex,0.0
HXPRT,3.0
HYD1pp,0.0
IPPS,9.317886329801434
ISETACabcpp,0.0
ISETACtex,0.0
K2L4Aabcpp,0.40238917284852027
K2L4Aabctex,0.40238917284852027
KARA1,-18.081639584555038
HYD2pp,0.0
HYD3pp,0.0
LIPOCT,0.0
HYPOE,1.0
KARA2,6.008723478541722
KAS14,1.0
KAS15,1.0
LIPOS,0.0
KDOCT2,5.8047783456970405
KDOPP,5.8047783456970405
HYXNtex,0.0
HYXNtpp,0.0
Htex,-1000.0
KDOPS,5.8047783456970405
LIPOt2pp,0.0
KG6PDC,-0.0
Kabcpp,0.0
Kt2pp,4.0369834403691005
Kt3pp,0.0
Ktex,4.0369834403691005
L_LACD2,1.0
I2FE2SR,4.1364018590514e-05
I2FE2SS,0.005915054658443502
I2FE2SS2,0.00537732241676682
I2FE2ST,0.0005790962602671961
I4FE4SR,0.00537732241676682
I4FE4ST,0.00537732241676682
ICDHyr,53.05539363231185
ICHORS_copy1,-999.0
ICHORS_copy2,1000.0
ICHORT,1.0
ICL,56.512583122639086
ICYSDS,0.03733102677793889
IDOND,-315.0909200371465
IDOND2,1000.0
IDONt2rpp,-684.9090799628535
L_LACD3,0.0
L_LACt2rpp,-0.0
L_LACtex,-0.0
LA4NTpp,0.0
LACZ,0.0
LACZpp,0.0
LADGMDH,1.0
LALADGLUtex,0.0
IDONtex,-684.9090799628535
IG3PS,1.959372196614058
LALADGLUtpp,0.0
LIPOtex,0.0
LALALGLUtex,0.0
LALALGLUtpp,0.0
IGPDH,1.959372196614058
IGPS,2.0
LPADSS,2.4023891728485203
ILETA,-6.008723478541722
ILETRS,0.0
ILEabcpp,1.0
ILEt2rpp,-1.0
ILEtex,0.0
IMPC,-15.225222591028402
LALDO2x,0.0
LALDO3,1.0
LALGP,1.0
LCADi,1.0
LCARR,0.0
LCARS,0.0
IMPD,7.040536577402856
IMPtex,0.0
INDOLEt2pp,0.0
INDOLEt2rpp,-0.8243725456297284
INDOLEtex,-0.8243725456297284
INOSTt4pp,0.0
INSH,0.0
INSK,0.0
INSTtex,0.0
LCTSt3ipp,0.0
LCTStex,0.0
LCTStpp,0.0
INSt2pp_copy1,999.0
LDH_D,-1.0
LPLIPAL1A120pp,1.0
LDH_D2,0.0
LEUTAi,9.317886329801434
LEUTRS,0.0
INSt2pp_copy2,-1000.0
LEUabcpp,1.0
LPLIPAL1A140pp,1.0
LEUt2rpp,-1.0
LEUtex,0.0
LYStex,0.0
LYXI,0.0
LGTHL,1.0
LPLIPAL1A141pp,1.0
LIPACabcpp,1.0
LIPAHT2ex,0.0
LIPAHTex,0.0
LIPAMPL,0.0
LIPATPT,0.0
LIPAabcpp,0.0
LYXt2pp,0.0
LYXtex,0.0
M1PD,0.0
MACPD,2.0
MALCOAMT,4.1364018590514e-05
MALDDH,0.0
MALDt2_2pp,0.0
LPLIPAL1A160pp,1.0
MALDtex,0.0
MALS,56.52641938685761
MALTATr,0.0
MELIBt2pp,0.0
LPLIPAL1A161pp,1.0
MELIBt3ipp,0.0
MELIBtex,0.0
MALTHXabcpp,0.0
MALTHXtexi,0.0
MALTPTabcpp,0.0
LPLIPAL1A180pp,1.0
MALTPTtexi,0.0
MEOHtex,-4.1364018590514e-05
MEOHtrpp,-4.1364018590514e-05
MEPCT,0.04940932020636897
MALTTRabcpp,0.0
MALTTRtexi,0.0
LPLIPAL1A181pp,1.0
MALTTTRabcpp,0.0
MALTTTRtexi,0.0
MALTabcpp,0.0
METAT,3.004653452091433
METDabcpp,0.0
METDtex,0.0
METOX1s,1.0
METOX2s,1.0
MALTptspp,0.0
MALTtexi,0.0
LPLIPAL1E120pp,1.0
MALt2_2pp,1.0
MALt2_3pp,0.0
METS,4.192454272806575
METSOX1abcpp,0.0
METSOX1tex,0.0
MALt3pp,1.0
METSOX2abcpp,0.0
MALtex,0.0
LPLIPAL1E140pp,1.0
MAN1PT2,0.0
MAN6PI,0.0
LPLIPAL1E141pp,1.0
MAN6Pt6_2pp,0.0
METSOX2tex,0.0
LPLIPAL1E160pp,1.0
MAN6Ptex,0.0
METSOXR1,1.0
MANAO,0.0
LPLIPAL1E161pp,1.0
MANGLYCptspp,0.0
MANGLYCtex,0.0
METSOXR2,1.0
METTRS,0.0
LPLIPAL1E180pp,1.0
METabcpp,0.0
METtex,0.0
MANPGH,0.0
MANptspp,0.0
MANtex,0.0
MCITD,1.0
MG2t3_2pp,0.1794164306363545
LPLIPAL1E181pp,1.0
MG2tex,0.1794164306363545
MG2tpp,0.0
MCITL2,1.0
MCITS,1.0
MG2uabcpp,0.0
LPLIPAL1G120pp,1.0
MGSA,1.0
MI1PP,-0.0
MICITDr,1.0
MCOATA,64.47146644062981
MCPST,-0.0
MINCYCtex,0.0
LPLIPAL1G140pp,1.0
MINCYCtpp,0.0
MCTP1App,3.6209351450649434
MINOHPtexi,0.0
MCTP1Bpp,1.0
LPLIPAL1G141pp,1.0
MCTP2App,1.0
MDDCP1pp,0.0
MDDCP2pp,1.0
MDDCP3pp,0.0
MLDCP1App,3.3335793079166427
MLDCP1Bpp,0.0
MLDCP2App,0.0
MLDCP2Bpp,0.0
MLDCP3App,1.0
MLDEP1pp,1.0
MDDCP4pp,0.0
MDDCP5pp,0.0
LPLIPAL1G160pp,1.0
MDDEP1pp,1.0
MDDEP2pp,3.3335793079166427
MLDEP2pp,0.0
MLTG1,0.0
MLTG2,0.0
MDDEP3pp,0.0
MDDEP4pp,1.0
LPLIPAL1G161pp,1.0
MDH,224.5492513157253
MLTG3,0.0
MLTG4,0.0
MDH2,1.0
LPLIPAL1G180pp,1.0
MDH3,1.0
MLTG5,0.0
MLTGY1pp,1.0
MLTGY2pp,3.3335793079166427
MLTGY3pp,1.0
MLTGY4pp,1.0
ME1,1.0
ME2,1.0
MECDPDH5,0.04940932020636897
MECDPS,0.04940932020636897
MLTP1,0.0
MLTP2,0.0
MLTP3,0.0
MMCD,1.0
MMETt2pp,0.0
LPLIPAL1G181pp,1.0
MMETtex,0.0
MMM,1.0
MOADSUx,0.010092820536085418
MOAT,2.4023891728485203
MN2t3pp,0.0
LPLIPAL2A120,0.0
MN2tpp,0.014291268423022589
MOAT2,2.4023891728485203
LPLIPAL2A140,0.0
MOAT3C,1.0
MN6PP,0.0
LPLIPAL2A141,0.0
MNLptspp,0.0
MOBDabcpp,0.0026679791990881535
MOBDtex,0.0026679791990881535
LPLIPAL2A160,0.0
MOCDS,0.0
MOCOS,0.0025232051340213545
MOGDS,0.0
MOHMT,0.01191283735406158
MOX,1.029016859040051
MPTAT,0.005046410268042709
MPTG,5.620935145064943
MNLtex,0.0
MNNH,-0.0
MNt2pp,0.0
MNtex,0.014291268423022589
NDPK6,1.0
MPTG2,1.0
MPTS,0.005046410268042709
MPTSS,0.010092820536085418
MSAR,0.0
NDPK7,1.5587658451299584
NDPK8,2.5411654552196947
LPLIPAL2A161,0.0
NH4tex,268.1886665577734
NH4tpp,268.1886665577734
NHFRBO,0.0
MSO3abcpp,0.0
MSO3tex,0.0
MTAN,1.0
MTHFC,355.1868155974888
MTHFD,355.1868155974888
MTHFR2,4.192454272806575
NI2abcpp,0.0
NI2t3pp,0.0
MTHTHFSs,1.0
MTRPOX,-0.0
N2Otex,0.0
NI2tex,0.006680289002368012
LPLIPAL2A180,0.0
NI2tpp,0.006680289002368012
NI2uabcpp,0.0
N2Otpp,0.0
NACODA,1.0
NACtex,0.0
NACtpp,0.0
NADDP,0.9528863828242099
NADH10,1.0
NADH16pp,920.6916494581222
NMNAT,0.0
NMNDA,0.9528863828242099
NMNN,0.0
NMNPtpp,0.0
NADH17pp,1.0
NADH18pp,849.5162605135948
NMNt7pp,0.0
LPLIPAL2A181,0.0
NMNtex,0.0
NNAM,0.0
NADH5,1.0
NADH9,1.0
NADK,0.009244858156174506
NNATr,1.0
NNDMBRT,-0.0
NADN,0.0
LPLIPAL2ATE120,0.0
NADPHQR2,1.0
NADPHQR3,1.0
NNDPR,0.04711361717579008
NO2t2rpp,0.0
NO2tex,0.0
NADPHQR4,1.0
NO3R1bpp,0.0
NADPPPS,0.0
LPLIPAL2ATE140,0.0
NADS1,1.0
NADTRHD,1.0
NAMNPP,0.0
NAt3_1p5pp,0.0
NO3R1pp,0.0
NO3R2bpp,0.0
NO3R2pp,0.0
NO3t7pp,0.0
NO3tex,0.0
NODOx,0.0
NAt3_2pp,1000.0
NAt3pp,1000.0
NODOy,0.0
NAtex,0.0
LPLIPAL2ATE141,0.0
NDPK1,1.0
NDPK2,45.58885873555734
NOVBCNtex,0.0
NOVBCNtpp,0.0
NOtex,0.0
NDPK3,27.18271304643282
NOtpp,0.0
NDPK4,3.0
LPLIPAL2ATE160,0.0
NDPK5,-1.0
NTD1,0.4588345447803053
NTD10,1.0
NTD10pp,0.0
LPLIPAL2ATE161,0.0
NTD11,2.0
NTD11pp,0.0
NTD12,1.0
NTD12pp,0.0
NTD1pp,0.0
NTD2,0.5411654552235601
URIC,0.0
NTD2pp,0.0
LPLIPAL2ATE180,0.0
NTD3,1.0
NTD3pp,0.0
LPLIPAL2ATE181,0.0
NTD4,1.0
NTD4pp,0.0
NTD9pp,0.0
NTP1,0.0
NTP10,1.0
NTD5,1.0
LPLIPAL2ATG120,0.0
NTD5pp,0.0
NTP11,0.0
NTP12,0.0
NTD6,0.0
LPLIPAL2ATG140,0.0
NTD6pp,0.0
NTD7,1.0
NTP3,1.0
NTP3pp,0.0
NTD7pp,0.0
NTP5,1.0
LPLIPAL2ATG141,0.0
NTPP1,0.0
NTPP10,1.0
NTD8,2.0
NTD8pp,0.0
NTD9,1.0
NTPP11,1.0
NTPP2,0.0
NTPP3,0.0
NTPP4,0.0
NTPP5,1.0
OPMEACPS,4.1364018590514e-05
LPLIPAL2ATG160,0.0
ORNDC,0.0
ORNabcpp,0.0
NTPP6,0.0
NTPP7,0.4588345447803053
NTPP8,0.0
ORNtex,0.0
LPLIPAL2ATG161,0.0
OROTt2_2pp,0.0
OROTtex,0.0
ORPT,-8.84150526482454
NTPP9,1.0
NTPTP1,0.0
NTPTP2,0.0
OXAMTC,0.0
LPLIPAL2ATG180,0.0
OXCDC,-0.0
OXCOAHDH,0.0
NTRIR2x,0.0
NTRIR3pp,0.0
NTRIR4pp,0.0
OXDHCOAT,0.0
P5CD,0.0
O16A4COLIPAabctex,-0.0
LPLIPAL2ATG181,0.0
O16A4Lpp,0.0
P5CR,4.571861564763037
PA120abcpp,0.0
PA140abcpp,0.0
PA141abcpp,0.0
O16AP1pp,0.0
O16AP2pp,0.0
O16AP3pp,0.0
O16AT,-0.0
O16AUNDtpp,-0.0
PA160abcpp,0.0
LPLIPAL2E120,0.0
PA161abcpp,0.0
PA180abcpp,0.0
O16GALFT,-0.0
O16GLCT1,0.0
O16GLCT2,-0.0
PA181abcpp,0.0
LPLIPAL2E140,0.0
PACALDt2rpp,0.0
PACALDtex,0.0
PACCOAE,0.0
O2Stex,0.0
O2tex,1000.0
O2tpp,975.3588708279535
OAADC,1.0
PACCOAL,0.0
OBTFL,0.0
LPLIPAL2E141,0.0
OCBT,7.117572893462659
OCDCAtexi,0.0
PANTS,0.01191283735406158
PAPA120,0.0
PAPA120pp,0.0
PAPA140,0.0
OCDCEAtexi,0.0
OCTAtex,0.0
OCTDPS,0.0046120880728423115
OCTNLL,0.0
PAPA140pp,0.0
LPLIPAL2E160,0.0
PAPA141,0.0
PAPA141pp,0.0
OGMEACPD,4.1364018590514e-05
OGMEACPR,4.1364018590514e-05
LPLIPAL2E161,0.0
OGMEACPS,4.1364018590514e-05
OHPBAT,0.0046120880728423115
PAPA160,0.0
PAPA160pp,0.0
PAPA161,0.0
LPLIPAL2E180,0.0
PAPA161pp,0.0
PAPA180,0.0
PAPA180pp,0.0
OHPHM,0.0
OMBZLM,0.0
OMCDC,9.317886329801434
PAPA181,0.0
PAPA181pp,0.0
OMMBLHX,0.0
LPLIPAL2E181,0.0
OMMBLHX3,0.0
PAPPT3,12.241870290129887
PAPSR,5.126491008033937
OMPDC,8.84150526482454
PAPSR2,1.0
PDE1,1.0
PDE4,0.0
OMPHHX,0.0
OMPHHX3,0.0
LPLIPAL2G120,0.0
OP4ENH,0.0
OPHBDC,0.0046120880728423115
PDH,640.5050226594186
PDX5PO2,0.0
PDX5POi,0.0046120880728423115
PDX5PS,0.0046120880728423115
OPHHX,0.0046120880728423115
OPHHX3,0.0
OPMEACPD,4.1364018590514e-05
OPMEACPR,4.1364018590514e-05
PDXPP,1.0
LPLIPAL2G140,0.0
PE120abcpp,1.0
PE140abcpp,1.0
LPLIPAL2G141,0.0
PE141abcpp,1.0
PG120abcpp,1.0
PG140abcpp,1.0
LPLIPAL2G160,0.0
PG141abcpp,1.0
PG160abcpp,1.0
PG161abcpp,1.0
PE160abcpp,1.9502555990798784
PE161abcpp,1.4355631157581126
PG180abcpp,1.0
LPLIPAL2G161,0.0
PG181abcpp,1.0
PE180abcpp,1.0
PE181abcpp,1.0
PEAMNOpp,0.0
PEAMNtex,0.0
PGAMT,-31.288518925956815
PGCD,577.6800391136194
PGI,600.6566224280903
LPLIPAL2G180,0.0
PGK,-576.6800391136194
PGL,1.0
PGLYCP,-0.0
PGM,1.0
PGMT,590.6566224280898
PGP120abcpp,1.0
PGP140abcpp,1.0
PERD,0.0046120880728423115
PETNT161pp,0.0
PETNT181pp,0.0
PFK,2.0
PFK_2,0.0
PFK_3,15.922492005476327
PFL,672.2627485952988
PGP141abcpp,1.0
PGP160abcpp,1.0
PGP161abcpp,1.0
LPLIPAL2G181,0.0
PGP180abcpp,1.0
PGP181abcpp,1.0
PLIPA1E181pp,0.0
PGPP120,1.0
LSERDHr,1.0
PGPP120pp,1.0
PGPP140,1.0
PLIPA1G120pp,0.0
PLIPA1G140pp,0.0
PLIPA1G141pp,0.0
PLIPA1G160pp,0.0
PLIPA1G161pp,0.0
PGPP140pp,1.0
PGPP141,1.0
PGPP141pp,1.0
PLIPA1G180pp,0.0
PLIPA1G181pp,0.0
PLIPA2A120pp,1.0
PLIPA2A140pp,1.0
PGPP160,1.0
PGPP160pp,1.0
PGPP161,1.0
PLIPA2A141pp,1.0
LYSDC,0.0
PLIPA2A160pp,1.0
PLIPA2A161pp,1.0
PLIPA2A180pp,1.0
PLIPA2A181pp,1.0
PGPP161pp,1.0
PGPP180,1.0
PGPP180pp,1.0
PGPP181,1.0
PGPP181pp,1.0
PLIPA2E120pp,1.0
LYSTRS,0.0
PLIPA2E140pp,1.0
PLIPA2E141pp,1.0
PGSA120,2.0
PGSA140,2.0
LYSabcpp,0.0
PGSA141,2.0
PGSA160,2.0
PGSA161,2.0
PGSA180,2.0
PGSA181,2.0
PHEMEabcpp,1.9953879119271576
PLIPA2E160pp,1.0
PLIPA2E161pp,1.0
PLIPA2E180pp,1.0
PLIPA2E181pp,1.0
PLIPA2G120pp,1.0
PLIPA2G140pp,1.0
PLIPA2G141pp,1.0
PLIPA2G160pp,1.0
PLIPA2G161pp,1.0
PLIPA2G180pp,1.0
PHEMEtiex,1.9953879119271576
PHETA1,-3.831652452085789
PHETRS,0.0
PLIPA2G181pp,1.0
LYSt2pp,1.0
PMANM,-0.0
PMDPHT,0.00922417614568407
PMEACPE,4.1364018590514e-05
PHEt2rpp,0.0
PHEtex,0.0
PHYTSpp,0.0
PIt2rpp,54.95050730848821
PMPK,0.0046120880728423115
PNTK,0.01191283735406158
PItex,25.95050730848969
LYSt3pp,1.0
PIuabcpp,0.0
PLIPA1A120pp,0.0
PLIPA1A140pp,0.0
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POR5,0.6081751653367822
POX,0.0
PPA,1.0
PPA2,1.0
PPAKr,1000.0
PLIPA1A161pp,0.0
PLIPA1A180pp,0.0
PLIPA1A181pp,0.0
PPALtex,0.0
PPALtpp,0.0
PLIPA1E120pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,8.018448352291369
PPC,1.0
PLIPA1E140pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160pp,0.0
PLIPA1E161pp,0.0
PLIPA1E180pp,0.0
PPCDC,0.01191283735406158
PPCK,41.46000712828491
PYDXtex,0.0
PPCSCT,0.0
PPGPPDP,2.0
PPK2,1.0
PPK,-294.39255551841825
PPM,-233.7793869239828
PPM2,5.458834544775986
PPNCL2,0.01191283735406158
PPND,2.856578441851602
PPNDH,3.831652452085789
PPPGO,1.0
PPPGO3,1.0
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,1.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,13.270462482487186
PRAIS,13.270462482487186
