"Reaction","WT_mean","mip6_mean","log2FC","p_value","FDR"
"PUNP6",0.0951530033559486,0,-16.5379767349481,0.0437642014557256,0.0627626144907692
"PUNP7",0,0,0,NA,1
"PYDAMK",0,0,0,NA,1
"PYK",16.0487538215808,16.9599941299323,0.0796743886519968,7.79026912533583e-22,1.56859033905311e-21
"PYNP2r",0,0,0,NA,1
"PYNP2r_rev",0.0747916087875218,0.074791608787438,-1.61741004177706e-12,0.646741216348646,0.725134091057573
"PYR5CDm",0.102560903597796,0.105321771913085,0.0383224518078919,1.51781187276451e-22,5.97436588215818e-22
"PYRDC",15.4868627389417,16.3323323825166,0.0766859098624594,6.10406609717176e-17,1.20775639355805e-16
"PYRDC2",0.060987786016162,0.192997916987153,1.66197684742825,0.435142777743257,0.519363960532274
"PYRt",0,0,0,NA,1
"PYRt2",0,0,0,NA,1
"PYRt2m",0.395760117185092,0.354431641622978,-0.159118401548942,5.13229732862311e-17,1.02105536378046e-16
"PYRt2m_rev",0,0,0,NA,1
"QUILSYN",0,0,0,NA,1
"QULNS",0,0,0,NA,1
"RBFSa",0.00133894561842165,0.00133894561843212,1.12658103285723e-11,0.334218472947843,0.412202783302339
"RBFSb",0.00066947280921958,0.00066947280921958,0,NA,1
"RBK",0,0,0,NA,1
"RNDR1",0.0011779580220831,0.00129575382429099,0.137392273688781,0.704474106023469,0.786453566719603
"RNDR2",0,0,0,NA,1
"RNDR3",0,0,0,NA,1
"RNDR4",0,0,0,NA,1
"RNTR1",0.00125648855687917,0.00113869275467991,-0.141900325312096,0.27990148324216,0.357115685515859
"RNTR2",0.00162296438601306,0.00162296438595456,-5.19727119414798e-11,0.707808210047643,0.786453566719603
"RNTR3",0,0,0,NA,1
"RNTR4",0.0040574109649578,0.0040574109648652,-3.29190514388784e-11,0.635443161212728,0.714632126591822
"RPE",0.177506889369431,0.238383636058308,0.425408109909154,7.80055736177764e-22,1.56859033905311e-21
"RPE_rev",0,0,0,NA,1
"RPI",0,0,0,NA,1
"RPI_rev",0.230485572042549,0.260923945386926,0.178952174834178,7.80055736177764e-22,1.56859033905311e-21
"R_TM_ac_c_sink",0.373613836903455,0.372876255816614,-0.00285094760654637,7.70390715668666e-22,1.56859033905311e-21
"R_TM_ala__L_c_sink",0.265280325791443,0.264485299692335,-0.00433012897139384,7.80055736177764e-22,1.56859033905311e-21
"R_TM_arg__L_c_sink",0.0557964560156445,0.0543354951725188,-0.0382778350253349,1.44019401345064e-28,1.26874234518271e-27
"R_TM_asn__L_c_sink",0.0343865579280968,0.0346047394475225,0.00912466739098775,1.44019401345064e-28,1.26874234518271e-27
"R_TM_asp__L_c_sink",0.100589980173145,0.125815393841629,0.322818970369338,1.44019401345064e-28,1.26874234518271e-27
"R_TM_cit_c_sink",0.00010083904945906,0.00010262260729813,0.0250479308494833,1.44019401345064e-28,1.26874234518271e-27
"R_TM_etoh_c_sink",0.00018251912246619,0.00018576448153713,0.0252897145841149,1.44019401345064e-28,1.26874234518271e-27
"R_TM_fdp_c_sink",0.00010648740663496,0.00010482087066746,-0.0225434486412406,1.44019401345064e-28,1.26874234518271e-27
"R_TM_g3pc_c_sink",1e-04,1e-04,0,NA,1
"R_TM_glc__D_c_sink",6.7909059642382,7.94529840024139,0.226497317761982,7.78455905263246e-22,1.56859033905311e-21
"R_TM_gln__L_c_sink",1.10310733262031,1.04682281337877,-0.0755558315778599,1.44019401345064e-28,1.26874234518271e-27
"R_TM_glu__L_c_sink",1.30147043629538,1.30346913347625,0.00221387773943121,5.51638571634198e-23,2.34604909775463e-22
"R_TM_gly_c_sink",0.116322512931201,0.119413489976545,0.0378351625909783,3.34239000968733e-23,1.50815158973697e-22
"R_TM_glyc_c_sink",1e-04,1e-04,0,NA,1
"R_TM_gthrd_c_sink",1e-04,1e-04,0,NA,1
"R_TM_his__L_c_sink",0.0224171955814437,0.0224171955814437,0,NA,1
"R_TM_ile__L_c_sink",0.0800091244665348,0.0870641626069084,0.121912998640256,3.18688307879547e-22,1.17914673915433e-21
"R_TM_lac__L_c_sink",0.00011086790495875,0.00010025930027908,-0.143741764575657,1.44019401345064e-28,1.26874234518271e-27
"R_TM_leu__L_c_sink",0.100218050834689,0.100218050834689,0,NA,1
"R_TM_lys__L_c_sink",0.0967692515144672,0.0967692515144672,0,NA,1
"R_TM_nad_c_sink",15.1102330303309,16.0214627300777,0.0844799537853758,7.79369709331353e-22,1.56859033905311e-21
"R_TM_phe__L_c_sink",0.0459197247273167,0.0452739440174254,-0.0204325537279644,1.44019401345064e-28,1.26874234518271e-27
"R_TM_pro__L_c_sink",0.106968417293072,0.121663189537658,0.185706202717166,3.00787121923141e-23,1.39114043889453e-22
"R_TM_ser__L_c_sink",0.113891248122612,0.155118649615487,0.445711893935333,2.11603592464354e-23,1.08740735016404e-22
"R_TM_succ_c_sink",1e-04,0.00012640071347306,0.335018064061124,1.44019401345064e-28,1.26874234518271e-27
"R_TM_thm_c_sink",0.0001085802952987,0.00010718864050202,-0.0184393682975608,1.44019401345064e-28,1.26874234518271e-27
"R_TM_tre_c_sink",0.763820846221837,0.85100054331679,0.155925564923509,7.78912679012649e-22,1.56859033905311e-21
"R_TM_udpg_c_sink",1.39993592964682,1.77035466056053,0.338677391757366,7.79941358239863e-22,1.56859033905311e-21
"R_TM_val__L_c_sink",0.0907172111993911,0.0894659117775263,-0.0200379749639962,1.44019401345064e-28,1.26874234518271e-27
"SACCD1",0,0,0,NA,1
"SACCD2",0,0,0,NA,1
"SADT",0,0,0,NA,1
"SAM24MT",0,0,0,NA,1
"SBTD_D2",0,0,0,NA,1
"SBTR",0.669960680663619,0.854522589409072,0.351041737433071,7.79941358239863e-22,1.56859033905311e-21
"SBT_Dt",0,0,0,NA,1
"SBT_Dt_rev",0.669960680663619,0.854522589409072,0.351041737433071,7.79941358239863e-22,1.56859033905311e-21
"SERAT",0,0,0,NA,1
"SERD_L",0.0536965647622685,0.12151934469523,1.17826930003756,3.96019136412371e-22,1.39549600450074e-21
"SERt2m",0.00825006896210538,0,-13.0103653235873,4.9262565572299e-25,3.08934733250011e-24
"SERt2m_rev",0,0,0,NA,1
"SERt2r",0.236032565207329,0.310237299230974,0.394384766571054,3.48485568153776e-22,1.23980442516247e-21
"SERt2r_rev",0,0,0,NA,1
"SHK3Dr",0,0,0,NA,1
"SHKK",0,0,0,NA,1
"SHSL1",0,0,0,NA,1
"SHSL4r",0,0,0,NA,1
"SLFAT",0,0,0,NA,1
"SLFAT_rev",0,0,0,NA,1
"SO3ti",0,0,0,NA,1
"SO4ti",0.0135247032165573,0.0135247032165573,0,NA,1
"SPMDAT1",0,0,0,NA,1
"SPMDt3i",1.11031409415906,1.2646435444781,0.187762787158974,0.169959809140373,0.223790496021132
"SPMDtex2",1.11031409415906,1.2646435444781,0.187762787158974,0.169959809140373,0.223790496021132
"SPMS",0,0,0,NA,1
"SPRMS",0,0,0,NA,1
"SQ23EPXter",0.00148771735379913,0.00148771735381008,1.06139130350509e-11,0.090112387043748,0.120802837703575
"SQLEr",0.00148771735379913,0.00148771735381008,1.06139130350509e-11,0.090112387043748,0.120802837703575
"SQLS",0.00148771735379913,0.00148771735381008,1.06139130350509e-11,0.090112387043748,0.120802837703575
"SQLter",0.00148771735379913,0.00148771735381008,1.06139130350509e-11,0.090112387043748,0.120802837703575
"SSALy",0,0,0,NA,1
"SUCCt2r",0,0,0,NA,1
"SUCCt2r_rev",2e-04,0.00025280142694613,0.336504679052664,1.44019401345064e-28,1.26874234518271e-27
"SUCCtm",0,0,0,NA,1
"SUCD1m",0.724410642287284,0.39101389084802,-0.889586182460509,5.25190802454926e-10,9.76485411599611e-10
"SUCD1m_rev",0,0,0,NA,1
"SUCD2_u6m",3.08814802420059,3.46577884496444,0.16643763966128,5.22429504132066e-14,1.02274559009981e-13
"SUCD2_u6m_rev",0,0,0,NA,1
"SUCD3_u6m",0.724410642287285,0.390899722461657,-0.890007481544962,2.58465088334719e-10,4.8299031658508e-10
"SUCD3_u6m_rev",0,0.000138633040583362,7.12549654855491,9.53102803653827e-12,1.80845147359957e-11
"SUCFUMtm",0,0,0,NA,1
"SUCOASm",3.81255866648788,3.85679273581246,0.0166420757395963,6.72953588218685e-22,1.56859033905311e-21
"SULR",0,0,0,NA,1
"TAGL_SC",0,0,0,NA,1
"TALA",0,0,0,NA,1
"TALA_rev",7.89959719454235,8.30955615093786,0.0729923182761367,7.79598320747168e-22,1.56859033905311e-21
"THFATm",0,0,0,NA,1
"THIORDXi",0,0,0,NA,1
"THMP",5.42901476493549e-05,5.35943202510137e-05,-0.0182715569238735,1.44019401345064e-28,1.26874234518271e-27
"THRA",0,0,0,NA,1
"THRD_L",1.87056859021755,1.87056859021755,0,NA,1
"THRD_Lm",0,0,0,NA,1
"THRS",0,0,0,NA,1
"THRt2m",0,0,0,NA,1
"THRt2r",2,2,0,NA,1
"THRt2r_rev",0,0,0,NA,1
"THYMt3r",0,0,0,NA,1
"TKT1",0.0887534446847044,0.119191818029156,0.425406034384603,7.79255427690784e-22,1.56859033905311e-21
"TKT1_rev",0,0,0,NA,1
"TKT2",0.0887534446847265,0.119191818029156,0.425406034384245,7.80055736177764e-22,1.56859033905311e-21
"TKT2_rev",0,0,0,NA,1
"TMDK1",0,0,0,NA,1
"TMDPK",5.42901476493549e-05,5.35943202510137e-05,-0.0182715569238735,1.44019401345064e-28,1.26874234518271e-27
"TMDPP",0,0,0,NA,1
"TMDPP_rev",0,0,0,NA,1
"TMDS",0.0024344465789803,0.0024344465789803,0,NA,1
"TMN",0,0,0,NA,1
"TMPK",5.42901476493549e-05,5.35943202510137e-05,-0.0182715569238735,1.44019401345064e-28,1.26874234518271e-27
"TMPPP",0,0,0,NA,1
"TPI",7.97154325025707,8.41194952206547,0.0775811336985749,7.79369709331353e-22,1.56859033905311e-21
"TPI_rev",0,0,0,NA,1
"TRDR",0.00811482192994745,0.00811482192975317,-3.4535340281416e-11,0.291665875839754,0.369576623495579
"TRE6PP",0,0,0,NA,1
"TRE6PS",0,0,0,NA,1
"TREH",1.5118177896803,1.68617718387021,0.157471773614688,7.78570074654748e-22,1.56859033905311e-21
"TREHv",0.211193795953941,0.29799891336642,0.496737625552446,7.77429101696695e-22,1.56859033905311e-21
"TREt2",1.73883548839762,2,0.201878446246747,1.00826696571384e-24,5.41182212359602e-24
"TREt2v",0.211193795953941,0.29799891336642,0.496737625552446,7.77429101696695e-22,1.56859033905311e-21
"TRIGS_SC",0.00446315206146389,0.00446315206146389,0,NA,1
"TRPO2",0,0,0,NA,1
"TRPS1",0,0,0,NA,1
"TRPTA",0.091378051530241,0.0916794431630104,0.00475054962402528,1.06532258329282e-08,1.90419978656205e-08
"TRPt2r",0.110583130097752,0.110884521730522,0.00392664619097749,1.57102151146882e-08,2.79460557328589e-08
"TRPt2r_rev",0,0,0,NA,1
"TTDCAtr",0,0,0,NA,1
"TTDCAtr_rev",0,0,0,NA,1
"TYRNFT",0.016815944289505,0.0200069213348495,0.250655704833086,3.00787121923141e-23,1.39114043889453e-22
"TYRTAi",0,0,0,NA,1
"TYRTAim",0,0,0,NA,1
"TYRt2m",0,0,0,NA,1
"TYRt2r",0.102607874983452,0.108989829074141,0.0870512261149809,2.72029297584021e-22,1.01667515258675e-21
"TYRt2r_rev",0,0,0,NA,1
"TYRt6",0.10559689797697,0.14899945668321,0.49673563570968,7.77429101696695e-22,1.56859033905311e-21
"TYRt7",0.10559689797697,0.14899945668321,0.49673563570968,7.77429101696695e-22,1.56859033905311e-21
"UGLT",0,0,0,NA,1
"UGLT_rev",1.39993592964682,1.77035466056053,0.338677391757366,7.79369709331353e-22,1.56859033905311e-21
"UMPK",0.0342851226539635,0.0342851226535086,-1.91395123324699e-11,0.411430843524579,0.492651819107101
"UNK3",0,0,0,NA,1
"UPPRT",0,0,0,NA,1
"URAt2",0,0.0434309341347132,15.4064685806587,2.43665778265813e-13,4.72022711823826e-13
"UREA2t2",0,0,0,NA,1
"UREA2t2_rev",0.00292192168625136,0,-11.5131954602411,1.44019401345064e-28,1.26874234518271e-27
"UREASE",0,0,0,NA,1
"URIDK2r",0,0,0,NA,1
"URIDK2r_rev",0.00405741096496718,0.00405741096496717,-3.68394047938716e-15,0.325178960006528,0.403745688598709
"URIK1",0.0494589671014573,0.0494589671012563,-5.86195015934283e-12,0.94299685399585,0.999235299609249
"URIK2",0.0253326416860952,0.0253326416858418,-1.4431916913734e-11,0.744412549204348,0.822186994643608
"UTPH1",0,0,0,NA,1
"VALTA",0.00250259884372952,0,-11.2897876997576,2.62737412911316e-26,1.9061341721017e-25
"VALTA_rev",0,0,0,NA,1
"VALTAim",0,0,0,NA,1
"VALt2m",0,0,0,NA,1
"VALt2r",0.181434422398782,0.178931823555053,-0.0200380861758989,2.92814244244144e-25,1.93466554232738e-24
"VALt2r_rev",0,0,0,NA,1
"XANt",0,0,0,NA,1
"XANt_rev",0,0,0,NA,1
"XPPT",0,0,0,NA,1
"ZYMSTt",0,0,0,NA,1
"ZYMSTt_rev",0,0,0,NA,1
